Country,Document,DocYear,Element,ElementLabel,ElementText,Sector,TargetTime,TargetValue,TargetUnit ,TargetMetric,TargetBaseYear,TargetBaseValue,IndicatorType,Specific,Measurable,Achievable,Relevant,Timebound
Sudan,NAP,2016,Action,Measure - Central states,Preparing both land use and investment maps.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Poverty reduction and environmental conservation.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,"Improving the working environment and provision of the basic infrastructure in the health, water and agricultural sectors.",Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,"Improving the primary health care services, epidemics control and reduction of climate change induced diseases.",Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Establishment of databases and early warning units.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,"Increasing production and productivity through the local knowledge, new skills, and attitudes and enabling legislation.",Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Preparation of land use and investment maps.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Poverty and unemployment reduction.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Allocation of governmental funds to achieve sustainable development and provide basic services in the areas of primary producers.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,"Provision of primary health care services, eradication of endemic diseases and dissemination of healthy environment principles and preventive health attitudes.",Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Empowerment of women.,Policies,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,"Modernization of the Agricultural Production Systems, Natural Resource Conservation and rehabilitation of the Livestock Sector Components",Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Using suitable agricultural technology and best practices to cope with climate change.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Breeding of new crop varieties that are more adaptive to climate change.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Rehabilitation of the meteorological networks.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Rehabilitation of the vegetative cover.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Rehabilitation of the rangeland.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Establishing a botanical garden to conserve biodiversity.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Improving the veterinary services.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Improving livestock and fish production.,Agriculture,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Water Management and Conservation,Water,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Water harvesting.,Water,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Establishing centers for measuring the amount of floods in the valleys and Khors.,Water,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Management of surface and underground water,Water,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure - Central states,Control of Endemic and Epidemic Diseases induced by Climate Change,Health,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,"Control of Schistomiasis, Leishmaniasis, Dengue Fever, Malaria and Lymphatic filariasis.",Health,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Control of malnutrition and diarrhea among children under five.,Health,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Provision of treatment and basic medical services.,Health,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Building institutional and human capacities.,Health,,,,,,,,,,,,
Sudan,NAP,2016,Action,Measure component - Central states,Early warning and response to health emergencies.,Health,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,floods,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,drought,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,high heat,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,seasonal shifts marked by increases in temperature,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,poor distribution of rains,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,strong winds,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,soil erosion,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,landslides/rockslides,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,Hazard,Risk,sea level rise,Crosscutting,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,energy,,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,water resources,,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,agriculture,,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,forestry,,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,land use planning,,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,"human settlements, health",,,,,,,,,,,,,
Togo,NAP,2017,System at risk,Vulnerable sector,coastal zones,,,,,,,,,,,,,
Togo,NAP,2017,Goal,Vision,"By 2030, the socio-economic development of Togo is sustainably ensured and the resilience of vulnerable populations strengthened, thanks to the implementation of measures to adapt to climate change.",Crosscutting,2030,,,,,,,,,,,
Togo,NAP,2017,Objective,Overall objective,"contribute to inclusive and sustainable growth in Togo through the reduction of vulnerabilities, the strengthening of adaptive capacities and increased resilience to climate change.",Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective,ensure systematic integration of CCA into planning and budgeting,Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective,build stakeholder capacity,Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective,sensitize decision-makers on the need to take CCA into account in planning documents,Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective,raise public awareness in order to prepare them to build resilience in the face of climate change,Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective, improve local knowledge and know-how and endogenous best practices in relation to climate change,Not specified,,,,,,,,,,,,
Togo,NAP,2017,Objective,Specific objective,strengthen the consultation framework between all national stakeholders for a coordinated fight against climate change,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Objective,Objective (Project),"Guarantee better access to water and effective management of the resource, in a context of scarcity exacerbated by climate change, while increasing the capacity of Togolese agricultural producers to adapt to the anticipated impacts of climate change.",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Objective,Objective (Project),Guarantee good management of transhumance in Togo and reduce related conflicts through the definition of transhumance corridors and the development of reception areas.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Objective,Objective (Project),Contribute to ensuring food security in Togo and ensure greater viability of Togolese agricultural operations by introducing climate-resistant crop varieties.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Objective,Objective (Project),Establish an agricultural insurance system to ensure the sustainability of the measures taken.,Agriculture,,1,Number,Agricultural insurance system,,,,,,,,
Togo,NAP,2017,Action,Action,Construction and/or rehabilitation of water reservoirs for micro-irrigation and livestock watering in rural areas in all regions,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Definition/development of transhumance corridors and areas,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Promotion of high-performance varieties resilient to climate change,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Fight against land degradation by strengthening integrated soil fertility management (ISFM),Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Conservation of rainwater and reuse of wastewater,Water resources,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Improving water management in the agricultural sector,Water resources,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Improved knowledge of water resources,Water resources,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Improvement of the regulatory framework and knowledge management of the coastal erosion phenomenon,Coastal erosion,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Realization of structuring investments to protect the coast and raise the level of resilience,Coastal erosion,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Human settlements and health sector,Coastal erosion,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Rational and sustainable management of urban waste,Human settlements,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Strengthening of sanitation and stormwater drainage in major urban centers,Human settlements,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Development and rehabilitation of urban roads in the main urban centers,Human settlements,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Development of emergency medical services,Health,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,"Development and implementation of a national health monitoring plan Land use, land use change and forestry sector",Health,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,"Reforestation and protection of areas with fragile ecosystems (mountain sides, river banks) to fight against floods, violent winds and erosion",Health,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Capacity building (technical and material) of meteorological services for good forecasting and planning of activities,Health,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Sustainable management of traditional energies (firewood and charcoal),Energy,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Implementation of electrical energy saving strategies,Energy,,,,,,,,,,,,
Togo,NAP,2017,Action,Action,Development of hybrid mini-grids for rural electrification,Energy,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Construct water reservoirs and implement micro-irrigation systems for the development of irrigated crops, aiming to reduce the vulnerability of Togolese agricultural producers to climate change. The main types of crops targeted are market gardening (highly profitable) and maize (a traditional staple food in the Savanes region of Togo).",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Provide technical support for the implementation of micro-irrigation systems and for changes in farming systems (market gardening, introduction of fish farming in water reservoirs).",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Develop awareness-raising and capacity-building activities on best agricultural practices in a context of climate change (Climate Smart Agricultural Practices).,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Conduct a feasibility study on the implementation of an agricultural insurance system, as a measure that would help ensure the sustainability of the envisaged adaptation options.",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Construct water reservoirs exclusively for watering transhumant herds, to avoid conflicts of use for resource consumption and to limit the dispersion of herds in search of water points in the territory, thus reducing possible damage to crops, which are the source of very significant social conflicts in the country.",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Introduce fish farming activities to allow diversification of income sources for agricultural producers.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Development of transhumance corridors through the installation of 10,000 markers (balises).",Agriculture,,10000,Number, markers,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Construction of watering points for livestock (troughs).,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Development of 3 reception areas for transhumant livestock.,Agriculture,,3,Number, areas,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Implementation of an information system using fixed signs in the main languages spoken by transhumant breeders to raise awareness about the use of transhumance corridors and reception areas.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Communication activities for Togolese populations to inform and raise awareness about respecting transhumance corridors.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Support the development of the hay sector in the main reception areas for sale to transhumant breeders.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Development of training courses for officials to strengthen mediation capacities around conflicts.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Research the best crop varieties in Togo that are more resilient to climate change.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Carry out pilot projects on the farms of leading farmers to promote the dissemination of results and create a ripple effect for the implementation of the measure.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Technical support for Togolese farmers for the establishment of more resilient farming and crop rotation systems to climate change.,Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),"Provide producers with seeds of varieties that are more resistant to drought and technical support throughout the process, especially for the self-production of seeds to be used in subsequent campaigns.",Agriculture,,,,,,,,,,,,
Togo,NAP,2017,Action,Action (Project),Development of communication mechanisms and dissemination of the results obtained by the farmers joining the program.,Agriculture,,,,,,,,,,,,
