"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"6922","Liberia","NAP",2021,"Indicator","Indicator","Climate-resilient crops identified to increase adaptation ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1025"
"6939","Liberia","NAP",2021,"Indicator","Indicator","A fishery monitoring system established ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1042"
"6940","Liberia","NAP",2021,"Indicator","Indicator","Number of staff of governmental and non-governmental agencies trained-capacity enhanced ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1043"
"6941","Liberia","NAP",2021,"Indicator","Indicator","An appropriate surveillance system for fishing established ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1044"
"6942","Liberia","NAP",2021,"Indicator","Indicator","Number of staff at the Bureau of National Fisheries trained ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1045"
"6943","Liberia","NAP",2021,"Indicator","Indicator","Establishment of a department of research at the Bureau of Fisheries to understand 
climate vulnerability assessment fishes ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1046"
"6944","Liberia","NAP",2021,"Indicator","Indicator","Spatially develop marine protected areas ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1047"
"6945","Liberia","NAP",2021,"Indicator","Indicator","Establish and deployed Bureau of Fisheries surveillance team ","","","Fisheries","Food, fiber, other ecosystem products","","1","Number","fisheries surveillance team","","","measurable","id1048"
"6946","Liberia","NAP",2021,"Indicator","Indicator","Number of the early warning system and monitoring system established to a reduced external stressor on fisheries  ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1049"
"6947","Liberia","NAP",2021,"Indicator","Indicator","Community trained on sustainable fisheries activities ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","","id1050"
"6967","Sierra Leone","NAP",2022,"System at risk","Risk","Increasing temperatures, changing precipitation patterns and increased intensity and frequency of extreme events such as droughts, threaten crop production (…)","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"6968","Sierra Leone","NAP",2022,"System at risk","Risk","Increasing temperatures, changing precipitation patterns and increased intensity and frequency of extreme events such as droughts, threaten (…) food security, which could lead to food shortages, hunger and malnutrition","","Food and nutrition","","Food, fiber, other ecosystem products","","","","","","","",NA
"6973","Sierra Leone","NAP",2022,"System at risk","Risk","Climate change is having impacts on (…) fisheries","","Fisheries and aquaculture","","Food, fiber, other ecosystem products","","","","","","","",NA
"6978","Sierra Leone","NAP",2022,"Objective","Programme objective","Promote climate-smart agriculture and climate resilient food security practices","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6979","Sierra Leone","NAP",2022,"Objective","Programme objective","Improve research and knowledge management capacities to support climate smart agriculture 
and resilient land management","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6995","Sierra Leone","NAP",2022,"Action","Priority action","Adoption and application of climate smart 
and conservation agriculture through best 
agricultural practices that enhance soil 
fertility and improve crop yield","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6996","Sierra Leone","NAP",2022,"Action","Priority action","Integrated management of crops and 
livestock management ","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6997","Sierra Leone","NAP",2022,"Action","Priority action","Develop and maintain seed banks to provide 
a variety of seed types that preserve 
biological diversity and enable farmers to 
make informed choices","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6998","Sierra Leone","NAP",2022,"Action","Priority action","Promote innovative and adaptive approaches 
such as irrigation and water harvesting to 
protect farmers from variability in rainfall","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"6999","Sierra Leone","NAP",2022,"Action","Priority action","Provide appropriate infrastructure, social 
services and mechanization of agriculture in 
the rural areas to slowdown massive 
movements of youths into urban areas","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7000","Sierra Leone","NAP",2022,"Action","Priority action","Mainstream climate change into agricultural 
development strategies) ","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7001","Sierra Leone","NAP",2022,"Action","Priority action","Support the establishment of adequate 
weather stations around the country to 
provide reliable and adequate weather data 
to farmers","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7002","Sierra Leone","NAP",2022,"Action","Priority action","Provide adequate support to the Sierra Leone 
Agricultural Research Institute as well as Njala 
University to develop appropriate crop 
varieties and production practices that will 
enhance resilience to adverse weather 
conditions","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7003","Sierra Leone","NAP",2022,"Action","Priority action","Develop modelling approaches and tools to 
allow assessment of impacts of climate 
change on export and domestic crops and 
meat production","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7004","Sierra Leone","NAP",2022,"Action","Priority action","Develop regional links to fund and promote 
plant breeding programmes for common 
crops","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7005","Sierra Leone","NAP",2022,"Action","Priority action","Review approaches to integrated pest 
management under climate change","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7006","Sierra Leone","NAP",2022,"Action","Priority action","Conduct a feasibility study to gather 
information on community perceptions of 
climate smart agriculture techniques","","","Agriculture and food security","Food, fiber, other ecosystem products","","","","","","","",NA
"7073","South Sudan","NAP",2022,"System at risk","Impact","climate change will reduce crop production","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"7074","South Sudan","NAP",2022,"System at risk","Impact","climate change will reduce (...) livestock production","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"7079","South Sudan","NAP",2022,"System at risk","Impact","fisheries","","Fisheries and aquaculture","","Food, fiber, other ecosystem products","","","","","","","",NA
"7285","South Sudan","NAP",2022,"Action","Program","Agriculture Programme 1: Agriculture infrastructure supports climate resilience","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"7286","South Sudan","NAP",2022,"Action","Action","A 1.1 Introduce and expand irrigated agriculture for crop and livestock production.","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","3-5 years","","","","","","timebound",NA
"7287","South Sudan","NAP",2022,"Action","Action","A 1.2 Improve agricultural infrastructure and facilities to support climate-smart multi-cropping systems.","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","3-5 years","","","","","","timebound",NA
"7288","South Sudan","NAP",2022,"Action","Action","A 1.3 Establish and improve facilities to reduce post-harvest waste and to enhance value-added food processing (e.g., pasta, biscuits and bread) in market centres.","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","3-5 years","","","","","","timebound",NA
"7289","South Sudan","NAP",2022,"Action","Action","A 1.4 Improve storage and conservation of seeds and introduce early maturing varieties.","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","3-5 years","","","","","","timebound",NA
"7290","South Sudan","NAP",2022,"Action","Program","Agriculture Programme 2: Climate adaptive land and resource management","","","Agriculture, livestock and fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
